Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
SP1,31/08/96,La Coruna,Real Madrid,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1660.34,1712.89
SP1,01/09/96,Ath Madrid,Celta,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1728.68,1606.19
SP1,01/09/96,Betis,Ath Bilbao,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1637.92,1581.4
SP1,01/09/96,Hercules,Extremadura,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1600.0,1600.0
SP1,01/09/96,Oviedo,Barcelona,2.0,4.0,A,0.0,0.0,D,,,,,,,,,,,,1574.96,1743.99
SP1,01/09/96,Santander,Valencia,3.0,2.0,H,0.0,2.0,A,,,,,,,,,,,,1575.96,1741.98
SP1,01/09/96,Sociedad,Sevilla,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1659.19,1601.3
SP1,01/09/96,Tenerife,Compostela,6.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,1693.74,1570.09
SP1,01/09/96,Vallecano,Valladolid,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1541.25,1566.64
SP1,01/09/96,Zaragoza,Logrones,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,,1579.95,1505.74
SP1,02/09/96,Espanol,Sp Gijon,2.0,3.0,A,2.0,0.0,H,,,,,,,,,,,,1693.35,1522.12
SP1,07/09/96,Barcelona,Espanol,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1754.04,1672.69
SP1,07/09/96,Compostela,Ath Madrid,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1564.68,1734.12
SP1,07/09/96,Logrones,Tenerife,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1511.53,1699.15
SP1,07/09/96,Valencia,Sociedad,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1727.13,1666.37
SP1,08/09/96,Ath Bilbao,Vallecano,3.0,2.0,H,0.0,1.0,A,,,,,,,,,,,,1574.18,1526.11
SP1,08/09/96,Celta,La Coruna,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1600.75,1658.64
SP1,08/09/96,Real Madrid,Hercules,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1714.59,1609.0
SP1,08/09/96,Sevilla,Zaragoza,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1594.12,1574.16
SP1,08/09/96,Sp Gijon,Santander,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1542.78,1590.81
SP1,08/09/96,Valladolid,Oviedo,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1581.78,1564.91
SP1,09/09/96,Extremadura,Betis,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,1591.0,1645.14
SP1,14/09/96,Zaragoza,Valencia,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1590.81,1709.23
SP1,15/09/96,Ath Madrid,La Coruna,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1719.15,1660.15
SP1,15/09/96,Compostela,Logrones,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,1579.65,1502.12
