Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
D1,01/08/97,Schalke 04,Leverkusen,2,1,H,0,1,A,,,,,,,,,,,,1629.18,1729.64
D1,01/08/97,Stuttgart,Munich 1860,1,1,D,1,0,H,,,,,,,,,,,,1682.18,1664.66
D1,02/08/97,Bayern Munich,Kaiserslautern,0,1,A,0,0,D,,,,,,,,,,,,1792.7,1693.22
D1,02/08/97,Bochum,Bielefeld,1,0,H,0,0,D,,,,,,,,,,,,1678.03,1587.78
D1,02/08/97,FC Koln,Duisburg,3,2,H,1,1,D,,,,,,,,,,,,1603.17,1629.08
D1,02/08/97,Hansa Rostock,Wolfsburg,0,1,A,0,0,D,,,,,,,,,,,,1622.94,1649.68
D1,02/08/97,Karlsruhe,Werder Bremen,3,1,H,1,0,H,,,,,,,,,,,,1661.45,1653.72
D1,03/08/97,Hamburg,M'gladbach,2,2,D,0,1,A,,,,,,,,,,,,1624.04,1641.15
D1,03/08/97,Hertha,Dortmund,1,1,D,1,1,D,,,,,,,,,,,,1583.19,1747.96
D1,05/08/97,Bielefeld,Stuttgart,2,1,H,0,1,A,,,,,,,,,,,,1581.51,1678.11
D1,05/08/97,Duisburg,Schalke 04,1,0,H,0,0,D,,,,,,,,,,,,1619.21,1641.7
D1,05/08/97,Leverkusen,Bochum,3,2,H,0,1,A,,,,,,,,,,,,1717.12,1684.3
D1,05/08/97,Munich 1860,Karlsruhe,2,2,D,1,1,D,,,,,,,,,,,,1668.73,1670.19
D1,05/08/97,Werder Bremen,Hansa Rostock,1,1,D,1,0,H,,,,,,,,,,,,1644.98,1607.84
D1,06/08/97,Dortmund,FC Koln,3,0,H,2,0,H,,,,,,,,,,,,1745.66,1613.04
D1,06/08/97,Kaiserslautern,Hertha,1,0,H,0,0,D,,,,,,,,,,,,1712.2,1585.49
D1,06/08/97,M'gladbach,Bayern Munich,1,1,D,1,0,H,,,,,,,,,,,,1644.08,1773.72
D1,06/08/97,Wolfsburg,Hamburg,1,1,D,1,1,D,,,,,,,,,,,,1664.78,1621.11
D1,08/08/97,Bochum,Duisburg,0,0,D,0,0,D,,,,,,,,,,,,1676.36,1628.97
D1,08/08/97,Stuttgart,Leverkusen,1,0,H,1,0,H,,,,,,,,,,,,1665.73,1725.06
D1,09/08/97,Bayern Munich,Wolfsburg,5,2,H,3,1,H,,,,,,,,,,,,1772.66,1659.89
D1,09/08/97,FC Koln,Kaiserslautern,0,0,D,0,0,D,,,,,,,,,,,,1607.85,1717.53
D1,09/08/97,Hansa Rostock,Hamburg,2,1,H,2,0,H,,,,,,,,,,,,1612.53,1626.0
D1,09/08/97,Karlsruhe,Bielefeld,3,1,H,1,0,H,,,,,,,,,,,,1673.64,1593.89
D1,09/08/97,Schalke 04,Dortmund,1,0,H,0,0,D,,,,,,,,,,,,1631.94,1750.85
D1,09/08/97,Werder Bremen,Munich 1860,3,3,D,2,1,H,,,,,,,,,,,,1640.29,1665.28
D1,10/08/97,Hertha,M'gladbach,2,2,D,1,0,H,,,,,,,,,,,,1580.16,1645.14
D1,22/08/97,Munich 1860,Hansa Rostock,0,1,A,0,0,D,,,,,,,,,,,,1667.94,1621.98
D1,22/08/97,Wolfsburg,Hertha,2,1,H,1,0,H,,,,,,,,,,,,1654.21,1578.9
D1,23/08/97,Bielefeld,Werder Bremen,3,0,H,1,0,H,,,,,,,,,,,,1587.34,1637.63
D1,23/08/97,Dortmund,Bochum,5,2,H,3,1,H,,,,,,,,,,,,1737.67,1671.35
D1,23/08/97,Duisburg,Stuttgart,0,3,A,0,1,A,,,,,,,,,,,,1633.98,1676.77
D1,23/08/97,Kaiserslautern,Schalke 04,3,0,H,2,0,H,,,,,,,,,,,,1717.18,1645.12
D1,23/08/97,Leverkusen,Karlsruhe,6,1,H,2,1,H,,,,,,,,,,,,1714.02,1680.19
D1,23/08/97,M'gladbach,FC Koln,4,1,H,3,0,H,,,,,,,,,,,,1646.4,1608.2
D1,24/08/97,Hamburg,Bayern Munich,0,2,A,0,1,A,,,,,,,,,,,,1616.55,1778.34
D1,29/08/97,Bochum,Kaiserslautern,1,3,A,0,1,A,,,,,,,,,,,,1664.42,1723.95
D1,29/08/97,Hertha,Hamburg,0,2,A,0,1,A,,,,,,,,,,,,1572.22,1606.25
D1,30/08/97,FC Koln,Wolfsburg,5,3,H,2,1,H,,,,,,,,,,,,1600.43,1660.89
D1,30/08/97,Hansa Rostock,Bayern Munich,1,3,A,0,0,D,,,,,,,,,,,,1639.44,1788.64
D1,30/08/97,Schalke 04,M'gladbach,2,0,H,1,0,H,,,,,,,,,,,,1638.35,1654.17
D1,30/08/97,Stuttgart,Dortmund,0,0,D,0,0,D,,,,,,,,,,,,1691.31,1744.6
D1,30/08/97,Werder Bremen,Leverkusen,2,1,H,1,0,H,,,,,,,,,,,,1626.91,1721.93
D1,31/08/97,Karlsruhe,Duisburg,1,2,A,0,0,D,,,,,,,,,,,,1672.28,1619.44
D1,01/09/97,Munich 1860,Bielefeld,1,0,H,0,0,D,,,,,,,,,,,,1650.48,1598.06
D1,12/09/97,Bielefeld,Hansa Rostock,0,1,A,0,1,A,,,,,,,,,,,,1590.72,1628.7
D1,12/09/97,Hamburg,FC Koln,2,1,H,2,0,H,,,,,,,,,,,,1621.1,1611.51
D1,13/09/97,Bayern Munich,Hertha,3,0,H,1,0,H,,,,,,,,,,,,1799.38,1557.37
D1,13/09/97,Dortmund,Karlsruhe,2,2,D,0,1,A,,,,,,,,,,,,1746.27,1654.61
D1,13/09/97,Duisburg,Werder Bremen,2,1,H,2,1,H,,,,,,,,,,,,1637.11,1639.23
D1,13/09/97,Leverkusen,Munich 1860,2,2,D,0,0,D,,,,,,,,,,,,1709.61,1657.82
D1,13/09/97,M'gladbach,Bochum,2,1,H,0,1,A,,,,,,,,,,,,1644.64,1650.47
D1,13/09/97,Wolfsburg,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,,1649.81,1647.88
D1,14/09/97,Kaiserslautern,Stuttgart,4,3,H,1,2,A,,,,,,,,,,,,1737.9,1689.64
D1,19/09/97,Karlsruhe,Kaiserslautern,2,4,A,0,2,A,,,,,,,,,,,,1660.88,1745.37
D1,19/09/97,Munich 1860,Duisburg,0,1,A,0,1,A,,,,,,,,,,,,1662.96,1646.18
D1,20/09/97,Bielefeld,Leverkusen,2,1,H,1,1,D,,,,,,,,,,,,1576.01,1704.47
D1,20/09/97,Bochum,Wolfsburg,2,1,H,2,0,H,,,,,,,,,,,,1641.28,1646.24
D1,20/09/97,FC Koln,Bayern Munich,1,3,A,1,2,A,,,,,,,,,,,,1602.83,1802.44
D1,20/09/97,Hansa Rostock,Hertha,4,0,H,2,0,H,,,,,,,,,,,,1643.41,1554.31
D1,20/09/97,Schalke 04,Hamburg,2,2,D,1,2,A,,,,,,,,,,,,1651.45,1629.78
D1,20/09/97,Werder Bremen,Dortmund,2,1,H,2,1,H,,,,,,,,,,,,1630.16,1740.0
D1,21/09/97,Stuttgart,M'gladbach,3,0,H,2,0,H,,,,,,,,,,,,1682.17,1653.83
D1,26/09/97,Bayern Munich,Schalke 04,1,1,D,0,1,A,,,,,,,,,,,,1811.45,1647.24
D1,26/09/97,Duisburg,Bielefeld,2,1,H,2,0,H,,,,,,,,,,,,1662.73,1589.53
D1,27/09/97,Dortmund,Munich 1860,2,3,A,1,2,A,,,,,,,,,,,,1727.15,1646.41
D1,27/09/97,Hamburg,Bochum,2,1,H,0,0,D,,,,,,,,,,,,1633.99,1650.44
D1,27/09/97,Kaiserslautern,Werder Bremen,1,3,A,1,0,H,,,,,,,,,,,,1758.43,1643.01
D1,27/09/97,Leverkusen,Hansa Rostock,1,1,D,0,1,A,,,,,,,,,,,,1690.95,1649.71
D1,27/09/97,M'gladbach,Karlsruhe,1,1,D,0,0,D,,,,,,,,,,,,1645.75,1647.82
D1,27/09/97,Wolfsburg,Stuttgart,1,0,H,0,0,D,,,,,,,,,,,,1637.08,1690.25
D1,28/09/97,Hertha,FC Koln,1,0,H,1,0,H,,,,,,,,,,,,1548.01,1593.82
D1,03/10/97,Munich 1860,Kaiserslautern,1,3,A,1,2,A,,,,,,,,,,,,1664.88,1739.04
D1,03/10/97,Werder Bremen,M'gladbach,1,0,H,0,0,D,,,,,,,,,,,,1662.4,1642.32
D1,04/10/97,Bielefeld,Dortmund,3,1,H,0,0,D,,,,,,,,,,,,1582.79,1708.68
D1,04/10/97,Bochum,Bayern Munich,2,3,A,1,2,A,,,,,,,,,,,,1640.89,1803.43
D1,04/10/97,Hansa Rostock,FC Koln,1,2,A,0,1,A,,,,,,,,,,,,1654.53,1583.25
D1,04/10/97,Karlsruhe,Wolfsburg,2,1,H,2,0,H,,,,,,,,,,,,1651.25,1647.91
D1,04/10/97,Leverkusen,Duisburg,2,1,H,2,1,H,,,,,,,,,,,,1686.13,1669.47
D1,04/10/97,Schalke 04,Hertha,1,0,H,0,0,D,,,,,,,,,,,,1655.26,1558.58
D1,05/10/97,Stuttgart,Hamburg,5,2,H,1,1,D,,,,,,,,,,,,1679.42,1643.54
D1,14/10/97,Dortmund,Leverkusen,0,1,A,0,0,D,,,,,,,,,,,,1695.25,1694.58
D1,14/10/97,FC Koln,Schalke 04,0,2,A,0,1,A,,,,,,,,,,,,1601.46,1661.35
D1,14/10/97,Hamburg,Karlsruhe,3,1,H,1,1,D,,,,,,,,,,,,1635.69,1660.14
D1,14/10/97,Hertha,Bochum,2,2,D,1,1,D,,,,,,,,,,,,1552.49,1630.62
D1,14/10/97,Wolfsburg,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,,1639.02,1670.74
D1,15/10/97,Bayern Munich,Stuttgart,3,3,D,1,1,D,,,,,,,,,,,,1813.7,1687.27
D1,15/10/97,Duisburg,Hansa Rostock,0,1,A,0,1,A,,,,,,,,,,,,1661.02,1636.32
D1,15/10/97,Kaiserslautern,Bielefeld,3,1,H,2,1,H,,,,,,,,,,,,1752.47,1596.22
D1,15/10/97,M'gladbach,Munich 1860,5,1,H,2,1,H,,,,,,,,,,,,1633.98,1651.45
D1,17/10/97,Bochum,FC Koln,2,1,H,1,0,H,,,,,,,,,,,,1631.41,1587.52
D1,17/10/97,Werder Bremen,Hamburg,0,0,D,0,0,D,,,,,,,,,,,,1660.67,1645.51
D1,18/10/97,Duisburg,Dortmund,0,0,D,0,0,D,,,,,,,,,,,,1644.22,1679.23
D1,18/10/97,Hansa Rostock,Schalke 04,4,1,H,2,0,H,,,,,,,,,,,,1653.12,1675.29
D1,18/10/97,Karlsruhe,Bayern Munich,1,1,D,1,0,H,,,,,,,,,,,,1650.32,1806.54
D1,18/10/97,Leverkusen,Kaiserslautern,1,1,D,0,0,D,,,,,,,,,,,,1710.6,1757.12
D1,18/10/97,Munich 1860,Wolfsburg,2,1,H,2,0,H,,,,,,,,,,,,1641.86,1649.09
D1,18/10/97,Stuttgart,Hertha,4,1,H,2,0,H,,,,,,,,,,,,1694.43,1551.7
D1,19/10/97,Bielefeld,M'gladbach,3,1,H,2,1,H,,,,,,,,,,,,1591.57,1643.57
D1,24/10/97,Kaiserslautern,Duisburg,1,0,H,1,0,H,,,,,,,,,,,,1759.03,1641.91
D1,24/10/97,Schalke 04,Bochum,2,0,H,0,0,D,,,,,,,,,,,,1665.54,1639.01
D1,25/10/97,Bayern Munich,Werder Bremen,2,0,H,1,0,H,,,,,,,,,,,,1804.53,1656.67
D1,25/10/97,Dortmund,Hansa Rostock,3,2,H,2,1,H,,,,,,,,,,,,1681.54,1662.87
D1,25/10/97,Hamburg,Munich 1860,1,2,A,0,1,A,,,,,,,,,,,,1649.51,1651.1
D1,25/10/97,Hertha,Karlsruhe,3,1,H,0,1,A,,,,,,,,,,,,1546.74,1652.33
D1,25/10/97,M'gladbach,Leverkusen,2,2,D,1,1,D,,,,,,,,,,,,1632.79,1708.69
D1,25/10/97,Wolfsburg,Bielefeld,2,0,H,1,0,H,,,,,,,,,,,,1639.85,1602.35
D1,26/10/97,FC Koln,Stuttgart,4,2,H,3,1,H,,,,,,,,,,,,1579.92,1699.39
D1,31/10/97,Dortmund,Kaiserslautern,2,2,D,2,1,H,,,,,,,,,,,,1689.93,1764.6
D1,31/10/97,Duisburg,M'gladbach,4,5,A,2,2,D,,,,,,,,,,,,1636.34,1631.92
D1,31/10/97,Leverkusen,Wolfsburg,2,1,H,1,0,H,,,,,,,,,,,,1709.56,1647.65
D1,01/11/97,Hansa Rostock,Bochum,2,2,D,1,0,H,,,,,,,,,,,,1654.48,1630.87
D1,01/11/97,Karlsruhe,FC Koln,3,1,H,0,1,A,,,,,,,,,,,,1639.63,1593.12
D1,01/11/97,Munich 1860,Bayern Munich,2,2,D,1,1,D,,,,,,,,,,,,1667.05,1809.37
D1,01/11/97,Stuttgart,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,,1686.19,1673.68
D1,01/11/97,Werder Bremen,Hertha,0,2,A,0,1,A,,,,,,,,,,,,1651.83,1559.44
D1,02/11/97,Bielefeld,Hamburg,0,3,A,0,1,A,,,,,,,,,,,,1594.55,1633.56
D1,07/11/97,Kaiserslautern,Hansa Rostock,4,3,H,2,2,D,,,,,,,,,,,,1765.51,1650.21
D1,07/11/97,Wolfsburg,Duisburg,0,2,A,0,2,A,,,,,,,,,,,,1640.59,1620.19
D1,08/11/97,Bayern Munich,Bielefeld,1,0,H,1,0,H,,,,,,,,,,,,1807.85,1579.88
D1,08/11/97,FC Koln,Werder Bremen,2,0,H,0,0,D,,,,,,,,,,,,1585.6,1633.04
D1,08/11/97,Hamburg,Leverkusen,0,1,A,0,0,D,,,,,,,,,,,,1648.23,1716.62
D1,08/11/97,Hertha,Munich 1860,2,0,H,2,0,H,,,,,,,,,,,,1578.23,1668.57
D1,08/11/97,M'gladbach,Dortmund,1,1,D,1,1,D,,,,,,,,,,,,1648.07,1689.02
D1,08/11/97,Schalke 04,Karlsruhe,2,0,H,0,0,D,,,,,,,,,,,,1677.59,1647.15
D1,09/11/97,Bochum,Stuttgart,0,2,A,0,0,D,,,,,,,,,,,,1635.14,1682.28
D1,11/11/97,Dortmund,Bayern Munich,0,2,A,0,2,A,,,,,,,,,,,,1691.12,1811.14
D1,11/11/97,Leverkusen,FC Koln,4,0,H,2,0,H,,,,,,,,,,,,1730.25,1596.22
D1,18/11/97,Dortmund,Wolfsburg,2,1,H,1,0,H,,,,,,,,,,,,1679.34,1623.92
D1,18/11/97,Duisburg,Hamburg,3,0,H,2,0,H,,,,,,,,,,,,1636.86,1634.6
D1,18/11/97,Karlsruhe,Bochum,1,1,D,0,0,D,,,,,,,,,,,,1639.13,1620.75
D1,18/11/97,Werder Bremen,Schalke 04,2,1,H,2,1,H,,,,,,,,,,,,1622.42,1685.61
D1,19/11/97,Bielefeld,Hertha,1,3,A,1,0,H,,,,,,,,,,,,1576.59,1590.38
D1,19/11/97,M'gladbach,Kaiserslautern,1,3,A,0,1,A,,,,,,,,,,,,1645.97,1771.12
D1,19/11/97,Munich 1860,FC Koln,1,0,H,1,0,H,,,,,,,,,,,,1656.42,1591.06
D1,19/11/97,Stuttgart,Hansa Rostock,2,1,H,1,0,H,,,,,,,,,,,,1696.67,1644.6
D1,21/11/97,Bochum,Werder Bremen,0,1,A,0,0,D,,,,,,,,,,,,1624.85,1633.6
D1,21/11/97,Hamburg,Dortmund,1,3,A,1,1,D,,,,,,,,,,,,1625.68,1686.59
D1,22/11/97,Bayern Munich,Duisburg,3,0,H,2,0,H,,,,,,,,,,,,1822.92,1645.78
D1,22/11/97,FC Koln,Bielefeld,3,5,A,2,2,D,,,,,,,,,,,,1584.1,1561.05
D1,22/11/97,Hertha,Leverkusen,2,2,D,2,0,H,,,,,,,,,,,,1605.92,1735.41
D1,22/11/97,Schalke 04,Munich 1860,2,0,H,0,0,D,,,,,,,,,,,,1674.43,1663.38
D1,22/11/97,Stuttgart,Karlsruhe,3,0,H,2,0,H,,,,,,,,,,,,1704.02,1635.03
D1,22/11/97,Wolfsburg,Kaiserslautern,2,1,H,1,0,H,,,,,,,,,,,,1616.67,1782.72
D1,23/11/97,Hansa Rostock,M'gladbach,2,0,H,2,0,H,,,,,,,,,,,,1637.25,1634.37
D1,28/11/97,Duisburg,Hertha,0,1,A,0,1,A,,,,,,,,,,,,1641.56,1606.98
D1,28/11/97,Karlsruhe,Hansa Rostock,3,0,H,1,0,H,,,,,,,,,,,,1628.17,1646.15
D1,29/11/97,Bielefeld,Schalke 04,1,1,D,0,0,D,,,,,,,,,,,,1577.8,1683.07
D1,29/11/97,Kaiserslautern,Hamburg,2,1,H,0,0,D,,,,,,,,,,,,1767.87,1611.78
D1,29/11/97,M'gladbach,Wolfsburg,0,2,A,0,2,A,,,,,,,,,,,,1625.47,1631.52
D1,29/11/97,Munich 1860,Bochum,0,2,A,0,2,A,,,,,,,,,,,,1654.74,1609.14
D1,29/11/97,Werder Bremen,Stuttgart,2,2,D,0,0,D,,,,,,,,,,,,1649.31,1710.88
D1,30/11/97,Leverkusen,Bayern Munich,4,2,H,1,2,A,,,,,,,,,,,,1734.35,1827.14
D1,05/12/97,Kaiserslautern,Bayern Munich,2,0,H,1,0,H,,,,,,,,,,,,1772.53,1814.9
D1,06/12/97,Bielefeld,Bochum,0,2,A,0,0,D,,,,,,,,,,,,1577.99,1626.59
D1,06/12/97,Duisburg,FC Koln,2,2,D,1,1,D,,,,,,,,,,,,1624.45,1567.35
D1,06/12/97,Leverkusen,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,,1746.59,1682.88
D1,06/12/97,M'gladbach,Hamburg,1,1,D,1,0,H,,,,,,,,,,,,1609.67,1607.12
D1,06/12/97,Munich 1860,Stuttgart,1,3,A,1,0,H,,,,,,,,,,,,1637.29,1712.26
D1,06/12/97,Werder Bremen,Karlsruhe,2,4,A,2,1,H,,,,,,,,,,,,1647.93,1637.77
D1,07/12/97,Wolfsburg,Hansa Rostock,1,1,D,0,0,D,,,,,,,,,,,,1647.32,1636.55
D1,12/12/97,Hansa Rostock,Werder Bremen,1,2,A,1,1,D,,,,,,,,,,,,1640.41,1631.59
D1,12/12/97,Hertha,Kaiserslautern,2,0,H,1,0,H,,,,,,,,,,,,1624.09,1782.98
